rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
189,"spotify:track:186NCtNk1tUYS7c2DxgJ7O","V","Christmas Tree","MOST CONTENTS",19,157,23,"44076"
190,"spotify:track:4a5FvWpFaCs3YOzEnnpgR0","A-Mei Chang","連名帶姓","Universal Music Taiwan",2,171,222,"44021"
191,"spotify:track:5nCwjUUsmBuNZKn9Xu10Os","IU","Celebrity","EDAM Entertainment",2,191,64,"44005"
192,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",159,172,4,"43792"
193,"spotify:track:4d1CG5ei1E2vGbvmgf5KKv","Taylor Swift","This Love (Taylor’s Version)","Taylor Swift",73,120,4,"43546"
194,"spotify:track:51PYzHOuwTngW2whaPoYFW","Rainie Yang","年輪說","Universal Music Taiwan",27,187,214,"43194"
195,"spotify:track:7geIT54duCCwpJWQCPSZg7","許光漢","別再想見我","Pourquoi Pas Music Limited",11,151,58,"43185"
196,"spotify:track:2dk3qSc7779ecP8w6rNoT9","Ed Sheeran, Taylor Swift","The Joker And The Queen (feat. Taylor Swift)","Atlantic Records UK",16,167,16,"43176"
197,"spotify:track:3jN23yDKCydoDDs9WMEx2O","WiFi歪歪","就忘了吧 - 抒情版","一寸光年",197,-1,1,"43073"
198,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",1,189,151,"43040"
199,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",5,175,61,"43034"
200,"spotify:track:2e1gUS6Wv8GS8ZT6FMeE1J","ロクデナシ","ただ声一つ","Rokudenashi",200,-1,1,"42919"
