rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
95,"spotify:track:6gI9b2VsoWhjhIuIeToDVs","Kendrick Lamar, Blxst, Amanda Reifer","Die Hard","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",22,53,3,"23629"
96,"spotify:track:4p4yxplNCSmt9xfaAMpcd5","BIG Naughty","Vancouver","H1GHR MUSIC RECORDS",65,84,4,"23609"
97,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",54,54,2,"23338"
98,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",17,79,31,"23250"
99,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",48,48,2,"23228"
100,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",42,42,2,"23068"
101,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",42,83,70,"22973"
102,"spotify:track:5elW2CKSoqjYoJ32AGDxf1","ENHYPEN","Polaroid Love","BELIFT LAB",15,81,20,"22779"
103,"spotify:track:4cnOPnVsjkTon4RiNmWFID","BE'O, Beenzino","Counting Stars (Feat. Beenzino)","bigplanetmadeent Corp.",3,89,25,"22760"
104,"spotify:track:31t6jN64Fweo6BmYcMFbg2","Yerin Baek","The loved one","Blue Vinyl",104,109,2,"22432"
105,"spotify:track:3mQwOUjViw1cpwUYugndPV","JAURIM","스물다섯, 스물하나","이선규, 김진만, 김윤아",30,86,16,"22248"
106,"spotify:track:0nsIi8do34jaxhKI8C6QLP","MIYEON","Drive","Cube Entertainment",68,87,5,"22032"
107,"spotify:track:0ilwFWjTwXszzwaG3XlNWj","SEVENTEEN","IF you leave me","PLEDIS Entertainment",107,-1,1,"21652"
108,"spotify:track:0NPR33dSDeDdlWS4aaN3dc","Lim Young Woong","My Starry Love","TIZZO C&C, New Era Project, MULGOGI MUSIC",108,-1,1,"21530"
109,"spotify:track:5xrtzzzikpG3BLbo4q1Yul","IU","LILAC","EDAM Entertainment",1,94,63,"21277"
110,"spotify:track:5g2Ik0WJG9rqu97nCLcQhV","BE'O, MINO","Limousine (Feat. MINO) (Prod. GRAY)","Genie Music Corporation",2,90,28,"21135"
111,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",111,-1,1,"21076"
