rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
113,"spotify:track:5jW3rF4URMdK7tO2xjS5EI","Paulo Londra","Tal Vez","WEA Latina",5,125,166,"136789"
114,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",68,121,9,"134584"
115,"spotify:track:05bfbizlM5AX6Mf1RRyMho","Nio Garcia, J Balvin, Bad Bunny","AM Remix","Flow La Movie",4,120,49,"133481"
116,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",78,135,284,"133447"
117,"spotify:track:1f6PB9enEpg3o07aHu0Cl4","Morat","Llamada Perdida","Universal Music Spain S.L.",100,-1,6,"133068"
118,"spotify:track:6P096SaOzrgGxs8NWOfX7M","Tiago PZK, Trueno","Salimo de Noche","WM Chile",20,118,32,"132985"
119,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,136,47,"132564"
120,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",67,139,25,"132488"
121,"spotify:track:0akyEssGRVHstqCSWXusJL","Ed Maverick","Fuentes de Ortiz","Universal Music Mexico",106,141,61,"132291"
122,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",64,116,8,"131517"
123,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",24,113,5,"131415"
124,"spotify:track:0cS0bJ0oBylj3TFtz6x9pC","Morat, Danna Paola","Idiota","Universal Music Spain S.L.",66,-1,13,"131217"
125,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",2,149,118,"130369"
126,"spotify:track:2MxHuZWC99rsELX9SrCW7K","Wisin, Camilo, Los Legendarios","Buenos Días","Sony Music Latin",22,131,20,"129577"
127,"spotify:track:21t07fSxEHAjazqclabTEJ","Morat","A Dónde Vamos","Universal Music Spain S.L.",127,-1,2,"129508"
128,"spotify:track:6WfxIJKmYRSpsBJv0tEAKX","Rauw Alejandro","MUSEO","Sony Music Latin/Duars Entertainment",121,128,5,"129441"
129,"spotify:track:0lJE8f0lx8mUSfMyxeYpiC","TINI, L-Gante","Bar","Sony Music Latin",13,142,29,"129302"
130,"spotify:track:4J2HLNTxiVxxs6kWgTIN43","Beret, Morat","Porfa no te vayas","WM Spain",130,-1,3,"129166"
131,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",78,78,2,"128950"
132,"spotify:track:7M6CFruBrM5x7u0lTMtm6r","Morat","Cómo Te Atreves","Universal Music Spain S.L.",132,-1,5,"127907"
133,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",62,138,9,"127808"
134,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",118,124,4,"127792"
135,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",91,152,60,"127695"
136,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",71,71,2,"126995"
137,"spotify:track:1uK5rDY3BnikyG0sl3tPpc","Sofía Reyes, Maria Becerra","Marte","WEA Latina",87,137,16,"125630"
138,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","ILoveRibs! / MÉCÈN Ent.",79,174,91,"125588"
139,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",25,148,56,"124906"
140,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",55,134,54,"124803"
141,"spotify:track:77dMSg2VHi2wwXjXNrmcrZ","Paulo Londra, Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)","WEA Latina",15,143,168,"124660"
142,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",64,119,96,"124547"
143,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",44,140,16,"124390"
144,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto","Sensacion Del Bloque","Capitol Latin",103,-1,48,"124316"
145,"spotify:track:6J8lLpZoRCmB5pTrnB5jpV","Standly, El Barto","Mi Gata","Standly",42,100,18,"123990"
146,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",146,176,2,"122068"
147,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",68,68,2,"121824"
148,"spotify:track:6HXvazdtAr9hy0kThzxrE3","Oscu, Nobeat","Numero 1","1.8M",102,127,5,"121668"
149,"spotify:track:0LKu09Iq053CEUZ5ktQEWc","Maluma, Feid","Mojando Asientos (feat. Feid)","Sony Music Latin",83,110,10,"121520"
150,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",41,156,66,"121229"
151,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",44,133,33,"121219"
152,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",152,158,2,"120894"
153,"spotify:track:0EFxJw34fK8DWlTxx9qYeW","Blessd","Instagram","WEA Latina",131,154,5,"120519"
154,"spotify:track:3JCaq3KDSROg3TXhdiDa9n","Jhay Cortez, Anuel AA","Ley Seca","N&E Entertainment LLC",24,150,39,"120499"
155,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",30,144,58,"120381"
156,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",1,151,46,"119138"
157,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",7,147,36,"119005"
158,"spotify:track:6riuMNiPqRmE4LPJZGzIuv","El Alfa, Chael Produciendo","Gogo Dance","EL JEFE RECORDS",158,170,2,"118796"
159,"spotify:track:47ZS1OjnJpJVfGN9yHXfMn","Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno","Toda Remix - Remix","Los Oídos Fresh",21,115,82,"118108"
160,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",52,155,19,"117573"
161,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",8,157,79,"117472"
162,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,161,79,"114819"
163,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",35,164,21,"114523"
164,"spotify:track:78kygHp1dvW1kncYjBgbe1","Ryan Castro","Mujeriego","Sony Music Entertainment",54,165,19,"114309"
165,"spotify:track:0sPtR2Z0fRbKOKc3OvBEdA","Camila Cabello, Maria Becerra","Hasta Los Dientes","Epic",96,145,5,"114023"
166,"spotify:track:1MfqPCs3Y722VK6zkWZ98Z","Ñejo & Dalmata","Pasarela","Urban Music",113,188,39,"113852"
167,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",74,173,71,"113772"
168,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",7,179,132,"113362"
169,"spotify:track:3UI9I3e1g1y5T3SMfdgfGO","Carlos Baute, Marta Sánchez","Colgando en tus manos (con Marta Sánchez)","WM Spain",136,160,155,"112827"
170,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderon","Pa' Que Retozen","Jiggiri Records, Inc.",143,195,44,"112265"
171,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",29,168,46,"111442"
172,"spotify:track:1pDgS6HDNrrIawdhYEvI0s","Morat","Enamórate De Alguien Más","Universal Music Spain S.L.",96,-1,6,"111337"
173,"spotify:track:2Td8H23gwQZqKubcUOyCSI","Becky G","BAILÉ CON MI EX","Kemosabe Records/RCA Records",142,178,3,"110831"
174,"spotify:track:63GTuNSVLynH3n3PdqObgd","TINI, Beéle","Fantasi","Sony Music Latin",62,-1,12,"109894"
175,"spotify:track:7gaovXojjqfn276uZR0omT","La Factoria","Todavia","La Factoria",96,-1,54,"109591"
176,"spotify:track:2q9udNV9NK0BL3q9p6TLxf","ChiChi Peralta, Jandy Feliz","Procura","Caiman Music",91,180,150,"109241"
177,"spotify:track:79EkGysjP2dL5GdpeQjRxT","Coyote Theory","This Side of Paradise","Arista Records",154,166,8,"109096"
178,"spotify:track:6ioupaJ387IxHQC9RSHMar","Pure Negga, Ziko","Cnv Sound, Vol. 14","Pure Nigga",175,175,3,"108890"
179,"spotify:track:4knc1Fp3kbuq8bH2byOvLu","Camilo, Evaluna Montaner","Índigo","Sony Music Latin",1,171,34,"108607"
180,"spotify:track:6aommJFM8i3iT4inKuDSXh","Jósean Log","Chachachá","Jósean Log",127,-1,38,"108092"
181,"spotify:track:059bcIhyc2SBwm6sw2AZzd","Piso 21, Micro TDH","Te Vi","WM Mexico",3,187,181,"107917"
182,"spotify:track:27RSJHEA99Y0Vsow7nA37A","Sech, Jhay Cortez","911 - Remix","Rich Music",7,159,47,"107519"
183,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",74,177,32,"107338"
184,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",7,146,143,"106865"
185,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",39,132,136,"106522"
186,"spotify:track:1lV3QHHMAQt0Kc1ioZq2MP","Rauw Alejandro","Sexo Virtual","Sony Music Latin/Duars Entertainment",27,167,49,"105698"
187,"spotify:track:6b2HYgqcK9mvktt4GxAu72","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",15,162,53,"105250"
188,"spotify:track:0dKg2vGC1hFqcK5LGTaKzX","KAROL G, Nicki Minaj","Tusa","UMLE - Latino",1,-1,132,"105242"
189,"spotify:track:44EcdbANmj0h8hEmcpUq7R","Eddy Lover, La Factoria","Perdóname","PanamaMusic",148,-1,23,"105015"
190,"spotify:track:4vv8wcnT04GHHbUCFBAiHF","Randy, Ape Drums","23 (With Ape Drums)","Roses and Wine Music / One RPM",12,183,33,"104990"
191,"spotify:track:7JEnT0uFWcwZqNZWv7hC9N","Los Abuelos De La Nada","Mil Horas","Universal Music Argentina S.A.",101,197,61,"104976"
192,"spotify:track:7iXJg4IUyrWont5YSQrbKP","Reik, Maria Becerra","Los Tragos","Sony Music México",79,194,27,"103963"
193,"spotify:track:2RVrdr062uLFxXwIxwdXPH","Piso 21, Paulo Londra","Te Amo","WM Mexico",5,200,133,"103164"
194,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",117,191,6,"103030"
195,"spotify:track:1tXPHKD791iwGJxvSKo8oc","Faraón Love Shady","Duro 2 Horas","HÍBRIDO GANG MUSIC",98,182,8,"102591"
196,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",143,-1,22,"102087"
197,"spotify:track:5Q2J37xbIR60z6ifswoGKe","Pedro Suárez-Vértiz","Un Vino, Una Cerveza","Epic",102,-1,160,"101951"
198,"spotify:track:5WVZfMIrS6hbvwG8hpRHCR","The Noise, Zion & Lennox","Me Pones en Tensión","The Noise",164,169,12,"101222"
199,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",12,192,59,"101184"
200,"spotify:track:5bQLsyTrUaMQRfr6whwGe5","Rauw Alejandro","Aquel Nap ZzZz","Sony Music Latin/Duars Entertainment",15,-1,47,"100946"
