rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
68,"spotify:track:6sKg6jzvmiNAVsJRl8MaDE","Sobel, sanah","Cześć, jak się masz?","Universal Music Polska Sp. z o.o.",2,75,34,"339194"
69,"spotify:track:4KKNEojih3ePzwbVafY1vm","Kronkel Dom, Bibič","NARCO TRAFFICANTE","GM2L",39,77,24,"338932"
70,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",47,78,24,"338328"
71,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",15,72,31,"333158"
72,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",50,70,3,"333128"
73,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",72,90,7,"328518"
74,"spotify:track:6q5Bx8Jm9yZC7tmI3leDOi","Malik Montana, FRNKIE, Farid Bang","Brudasy With Attitude (feat. Farid Bang)","Epic/Malik Montana",5,53,9,"326093"
75,"spotify:track:1NiFHUcQAqgNIIaZGbbHsu","SB Maffija, Lanek, Kinny Zimmer, Pedro, francis","co to za bluza lanek?","SBM Label",5,79,20,"325596"
76,"spotify:track:4pC3CZojdcC4S90GqIpHbC","Kinny Zimmer","Rozmazana kreska","SBM Label",1,61,27,"324870"
77,"spotify:track:32IErAbP0G4WcnpqHpMd35","Gawryle","Harnaś ice tea","Gawryle",1,80,27,"324370"
78,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",61,94,13,"322933"
79,"spotify:track:4ykvjxFpao25h7QOPkRzFW","Reto","Blask","spacerange",19,85,35,"321767"
80,"spotify:track:27gknDBOqYJmOFYyaOBAfa","Guzior, Favst","BLUEBERRY","QueQuality",1,81,80,"319722"
81,"spotify:track:0vPVqOKo8LWVganQgBZS5y","Mata","Schodki","SBM Label",4,100,141,"319573"
82,"spotify:track:722oEPrFH6i8MHdWrM9ewF","Kinny Zimmer","WCHJ","SBM Label",44,52,3,"316224"
83,"spotify:track:6BDfLF0GoHND77V6BvFeBo","Żabson, Young Igi","Icey","Universal Music Polska Sp. z o.o.",6,66,20,"314998"
84,"spotify:track:09rv2xotIve5jMa8ZqRQve","Mata, GOMBAO 33, Sir Mich","Blok","SBM Label",5,113,35,"314918"
85,"spotify:track:0HqZX76SFLDz2aW8aiqi7G","Imagine Dragons","Bones","KIDinaKORNER/Interscope Records",66,89,12,"308089"
86,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",38,87,28,"307051"
87,"spotify:track:6mP31FqR4ZJzyrb4wVYuM5","Żabson","Sexoholik","INTERNAZIOMALE",4,91,68,"305938"
88,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",44,92,67,"304080"
89,"spotify:track:19yD0Yreis6m4FFdfvCSJZ","White 2115","Morgan","SBM Label",3,120,104,"296932"
90,"spotify:track:2qIqHjtoqPuwsfJhtXUCc7","Kuki","Wakacyjne pierdolenie twojej starej na basenie","Kuki2np",90,130,2,"294976"
91,"spotify:track:5rcH7HIJH3l3eojjKmZWWi","SB Maffija, Bedoes, White 2115, Kuqe 2115, flexxy2115, BLACHA, Lanek","Agrest i bez","SBM Label",2,83,21,"294135"
