rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
44,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",32,36,34,"25768"
45,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",6,20,14,"25553"
46,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",17,30,8,"25455"
47,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",47,50,6,"25322"
48,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",25,44,41,"24602"
49,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",43,94,47,"24282"
50,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",18,55,58,"24136"
51,"spotify:track:3QGsuHI8jO1Rx4JWLUh9jd","Shawn Mendes","Treat You Better","Island Records",44,63,28,"23360"
52,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",16,58,33,"23353"
53,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",16,47,59,"23268"
54,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",29,53,61,"23089"
55,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",9,64,55,"22979"
56,"spotify:track:0FOBJ5PbwOe5XBY9y0bnhi","B.I, Soulja Boy, DeVita","BTBT","IOK x Transparent Arts",56,-1,1,"22612"
57,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",57,109,3,"22603"
58,"spotify:track:3SPxrgsmCxj11dMzJw9TgF","Mohammed Abdu","Ashofak Kil Youm","SALNA Production",30,45,27,"22230"
59,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",34,61,22,"22220"
60,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",57,80,54,"22114"
61,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",48,93,34,"21867"
62,"spotify:track:7fYRg3CEbk6rNCuzNzMT06","Calvin Harris, Dua Lipa, Young Thug","Potion (with Dua Lipa & Young Thug)","Columbia",62,-1,1,"21620"
63,"spotify:track:4IaxDf2FixiQXq0mW7key9","Jessi","ZOOM","P NATION",48,66,6,"21617"
64,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",31,91,5,"21590"
65,"spotify:track:2tulJGa40a9Uw2aZlxoSrX","Abdelmoula","Wahchagh Cham","Yein France & Disco Melillia",14,52,27,"21555"
66,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",1,60,60,"21478"
67,"spotify:track:46Q0bzrsZyD2dzZCuLq5R2","Elissa, Saad Lamjarred","Min Awel Dekika","Elissa",67,86,3,"21304"
68,"spotify:track:4wx0IYEDJhN0ghC1QtqocW","Assala Nasri","Al Sourah","Asala Nasri",8,51,26,"21176"
