rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
115,"spotify:track:3SOHFsSinxM6flLceYl5BT","MORGENSHTERN","Селяви","MORGENSHTERN",2,92,8,"29563"
116,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,116,21,"29560"
117,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",81,108,12,"29546"
118,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,107,37,"29488"
119,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,122,39,"29396"
120,"spotify:track:7g9brrz6mR8dm1kwYFwnRx","YARMAK, ALISA","ДИКЕ ПОЛЕ","Yarmak music",120,-1,1,"29380"
121,"spotify:track:1llPAwXXqcuBGvd1WtFsot","Wellboy","Nozzy Bossy","Юрий Бардаш",56,123,13,"29336"
122,"spotify:track:2mKa6WpSZ97avRyIlPKRK8","quiizzzmeow","сети","SAVAGE$TATION",5,124,24,"29306"
123,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",123,145,3,"29069"
124,"spotify:track:4stWOQpaEynPUlVAb4Jtw9","СЕРЕГА ПИРАТ","Тп на аме","Streaming Club, under exclusive license to Rhymes Music Inc.",62,115,18,"29041"
125,"spotify:track:0JqA8n5VF8GzM36YPyeKPE","Boombox","Люди","\""melomania\"" Llc",76,101,11,"29025"
126,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",20,110,42,"29014"
127,"spotify:track:7uQ7e7nzbtyX87eIYHpj6Z","S10","De Diepte","Noah's Ark BV",29,55,3,"28980"
128,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,99,99,"28891"
129,"spotify:track:2ChVq8CrBPd0Ubxr6f2N8u","shadowraze, shinra","stockholm","Союз Мьюзик",48,102,4,"28832"
130,"spotify:track:3oN1sJcKLYbc8z4tO6sjVE","SHADXWBXRN","KNIGHT","SHADXWBXRN",56,144,11,"28780"
131,"spotify:track:29bhnde7Gvnp7rvY9zsq5S","Go_A","SHUM","Universal Music Polska Sp. z o.o.",4,87,22,"28635"
132,"spotify:track:7aeleTqgkiIZLitnXp9NMl","Boulevard Depo","Angry toy$ - Prod. Ray Qwa","Warner Music Russia",50,131,49,"28390"
133,"spotify:track:06JvOZ39sK8D8SqiqfaxDU","Kanye West, XXXTENTACION","True Love","Columbia",133,-1,1,"28340"
134,"spotify:track:0fLampmh4qsOLGitXM171a","PLOHOYPAREN","Таблетка","И.С.Б",55,150,18,"28299"
135,"spotify:track:5561HkcMU0A4i3D6Tlsxhe","Okean Elzy","Обійми","ТОВ ""Суперсиметрія""",26,127,14,"28157"
136,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",33,168,74,"28130"
137,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",16,136,36,"28102"
138,"spotify:track:2INWHGzw5qTbdeLDARChfe","Kambulat","Привет","Legacy Music",9,147,29,"27961"
139,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,119,97,"27806"
140,"spotify:track:4h3KlpOEXS6FxIpab6EKlf","MC ORSEN","INCOMING","MC ORSEN",140,157,5,"27642"
141,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",51,129,56,"27553"
142,"spotify:track:4v2RVsMWMLpzpmKq3THgFc","BUSHIDO ZHO","макинтош бизнес онли","cplus",14,141,18,"27531"
143,"spotify:track:5YZNLIF1saO6y3T8FaQoom","Нумер 482","Добрий ранок, Україно","Moon Vinyl s.r.o.",118,162,7,"27510"
144,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,103,38,"27440"
145,"spotify:track:0OQf2nxEo29HqO4iUuHCov","вышел покурить","вопрос","Dying sky",98,121,19,"27431"
146,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,161,55,"27343"
147,"spotify:track:1esZgaqm0YKN87CIP3orJ3","Minelli","Rampampam","WM Poland/WMI",3,154,45,"27298"
148,"spotify:track:6Agjnaru9cco5sJrXne4F5","Kolaba","Шо ви пацики на моциках","GM DIGITAL / KOLABA MUSIC",148,173,3,"27290"
149,"spotify:track:1zE2dRkxtOLEOubAmqcHX3","JojoHF, nevroz","Первый раз - remix nevroz","JojoHF",26,171,34,"27278"
150,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",41,134,26,"27049"
151,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,138,15,"27047"
152,"spotify:track:307BZpDAtO3OwRs2wrV1S9","Okean Elzy","На небі","ТОВ ""Суперсиметрія""",56,137,14,"26989"
153,"spotify:track:2L2iWhBsyosVcxx36iurfa","fem.love","1000-7","A+",9,133,48,"26944"
154,"spotify:track:4EJxLklP8MsEl82yxVk7gq","Nurik Smit","Маяк","Закрытый клуб",154,-1,1,"26913"
155,"spotify:track:7uHFrsclJjAhONLcc8grZU","VovaZiLvova, Morphom","Шукав тебе. Знайшов тебе","Hitwonder",135,135,2,"26723"
156,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",100,153,22,"26720"
157,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",64,143,12,"26639"
158,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,146,47,"26475"
159,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,149,96,"26159"
160,"spotify:track:2urEkSHmYy4oIgVZniFRo5","Artem Pivovarov, KALUSH","Майбутність","BEST MUSIC",88,109,6,"26148"
161,"spotify:track:19CkdonOQ9GzR4LNyom85w","Skofka","Крузак","Skofka",161,-1,1,"26071"
162,"spotify:track:0Y5i43d7YtHWyYulOojDXP","Okean Elzy","Без бою","ТОВ ""Суперсиметрія""",27,165,14,"26056"
163,"spotify:track:4l2cybnuXksxxKzCCSDPfV","Go_A","Kalyna","Universal Music Polska Sp. z o.o.",105,105,4,"25989"
164,"spotify:track:4yqnxV2zcd2wWE8nFGpZgA","MONATIK","Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""","Kuzma Skryabin/Star Media",123,159,11,"25936"
165,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,148,60,"25859"
166,"spotify:track:2PqtiIAHQhZfOH5GTAonYt","MamaRika","Kava","MamaRika",160,181,5,"25853"
167,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",38,139,71,"25743"
168,"spotify:track:2hTwzEEN5XJGJzKjOYLbYa","Мері","Я з україни","Наш формат",84,142,12,"25739"
169,"spotify:track:5VXf1XETOMtk0WZIT4Bw3M","Nervy","Батареи","Navigator Records",105,152,20,"25650"
170,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,167,61,"25615"
171,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,170,98,"25515"
172,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",129,174,15,"25495"
173,"spotify:track:1DNfspfRRy59nYnxAVeqK0","LIZER","Между Нами","Warner Music Russia",85,126,41,"25473"
