rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
152,"spotify:track:6myefhZIHsPCDloC1iu8KS","Ikke Hüftgold","Ich schwanke noch","Summerfield Records",117,127,9,"461876"
153,"spotify:track:6nGeLlakfzlBcFdZXteDq7","Indila","Love Story","Universal Music Division Capitol Music France",153,171,3,"461638"
154,"spotify:track:5Pp64isQvPVgptiOdS9Kcn","Luciano","Sweet Dreams","URBAN",13,130,13,"458865"
155,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,162,170,"458183"
156,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",53,159,99,"457652"
157,"spotify:track:1vUOJpWc091SBYULNvz9mp","Alle Farben, KIDDO","Alright (feat. KIDDO)","WM Germany",47,142,24,"457274"
158,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,165,53,"450129"
159,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",21,132,42,"444628"
160,"spotify:track:2bLqfJjuC5syrsgDsZfGmn","Timbaland, Keri Hilson, D.O.E.","The Way I Are","Interscope/Blackground Records",149,163,13,"442174"
161,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,153,101,"442074"
162,"spotify:track:2F43Ibi5YNl2kUDrHzj8ZI","Maxwell, LX","Kein Plan","187 Strassenbande",28,139,3,"439840"
163,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",3,-1,50,"438709"
164,"spotify:track:503OTo2dSqe7qk76rgsbep","Dr. Dre, Snoop Dogg","Still D.R.E.","Aftermath",33,156,18,"435058"
165,"spotify:track:0JpEMzTHbt2zBIXrntrXzG","Robin Schulz, Dennis Lloyd","Young Right Now","WM Germany",39,154,29,"434288"
166,"spotify:track:2xZ8MeQOfNHJ7hVbPxDegH","Florentina","Ich hab genug","Good Kid Records & Polydor x Island Records",166,-1,1,"432591"
167,"spotify:track:24EDbIDzgg3R2KJU26hVX7","ART","Belgisches Viertel","23HOURS",10,164,40,"430359"
168,"spotify:track:56SL0ptZ5CwiPwl9TMGqeQ","Milano","FEUER","DEUX FRÈRES MUSIC",168,-1,1,"428397"
169,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",65,177,31,"427057"
170,"spotify:track:0b85BAqtnPxgxHn0nkegXd","AK AUSSERKONTROLLE, Bonez MC","Jim Beam & Voddi","AUF!KEINEN!FALL!",81,168,34,"424249"
171,"spotify:track:1ei3hzQmrgealgRKFxIcWn","Benson Boone","In The Stars","Warner Records",111,158,5,"424148"
172,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",7,155,51,"423376"
173,"spotify:track:1I4lCSP69P74nU3a6Su5L2","Duke & Jones, Louis Theroux","Jiggle Jiggle","Robots & Humans",173,-1,1,"422752"
174,"spotify:track:0Xh6R6XLoTDRBYriQRgkHj","David Guetta, Kid Cudi","Memories (feat. Kid Cudi)","Parlophone (France)",69,193,59,"421556"
175,"spotify:track:3MTm8eZ2wCEtpyZqqhP6Dn","blackbear, Machine Gun Kelly","gfy (with Machine Gun Kelly)","Alamo/Columbia",175,-1,1,"420948"
176,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",75,176,17,"420165"
177,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",56,166,19,"416530"
178,"spotify:track:1B2s3CpX2PV0YN7DkLSQ4b","Haftbefehl","069","UMG Recordings, Inc.",178,-1,1,"412654"
179,"spotify:track:1Y2zqkMEu3mJPBBMBdkIsD","Luciano","Majestic","URBAN",3,170,11,"412525"
180,"spotify:track:0qztN1G7CxEcrLhMX534od","Samo104","Bis zum Mond und zurück","Samo104",180,-1,4,"412518"
181,"spotify:track:2bPGTMB5sFfFYQ2YvSmup0","Rammstein","Deutschland","Rammstein",10,198,40,"411456"
182,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",178,178,3,"411033"
183,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",156,173,14,"410986"
184,"spotify:track:1mw0RgNXIpYRyyCdBQbLgA","Harry Styles","Love Of My Life","Columbia",61,61,2,"409560"
185,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",137,195,21,"409144"
186,"spotify:track:6M8ys9IHYwxUeAhAcC6f7m","$OHO BANI, Longus Mongus","INZIDANCE","$OHO BANI",29,194,10,"407683"
187,"spotify:track:01I8aPBUJIMzCtHsCVvmq5","Luciano","SUVs","URBAN",6,180,26,"406748"
188,"spotify:track:4kLLWz7srcuLKA7Et40PQR","Black Eyed Peas","I Gotta Feeling","Interscope",56,187,47,"404365"
189,"spotify:track:3v7VY6zmrXu2hzqmeCOd1Q","Pajel","10von10","Epic/DOPE",1,191,42,"404258"
190,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",2,-1,47,"403859"
191,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",4,181,84,"401657"
192,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",155,-1,3,"400976"
193,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",65,-1,31,"397802"
194,"spotify:track:77LA2Zd0H9c1C0NutqumLH","Darius & Finlay, MartinBepunkt, Shaun Baker","Mein kleines Herz (Bam Bam)","Kontor Records",183,183,4,"396413"
195,"spotify:track:0CAfXk7DXMnon4gLudAp7J","Flo Rida, T-Pain","Low (feat. T-Pain)","Poe Boy/Atlantic",102,196,29,"393848"
196,"spotify:track:4slSrbTK1sNK4I1mDYEthf","S1mba, DTG","Rover (feat. DTG)","Parlophone UK",162,184,12,"391595"
197,"spotify:track:4F3AZKEJubvPsl0hBArVBW","The Beatnuts, Method Man","Se Acabo (feat. Method Man) - Remix","Legacy Recordings",197,-1,1,"391594"
198,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",137,-1,20,"390861"
199,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",121,190,8,"388851"
200,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,-1,131,"386367"
