rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
129,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",56,121,40,"82404"
130,"spotify:track:2NcQic8JxdjAlAHuNbOIRE","Harry Styles","Keep Driving","Columbia",59,59,2,"82400"
131,"spotify:track:6UD2XLi8LXeyzVYEZFwQ41","Jørgen Dahl Moe","Swim Good","Universal Music AS",106,136,3,"82381"
132,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",74,159,4,"82095"
133,"spotify:track:62MosvjGMQY3HeGPFEsmM1","Tove Lo","No One Dies From Love","Pretty Swede Records / Distributed by mtheory",50,105,4,"82014"
134,"spotify:track:1c2hJSwcCfoPEw1su83Sw0","Lady Gaga","Hold My Hand","Interscope Records",87,-1,2,"81940"
135,"spotify:track:0VO8gYVDSwM1Qdd2GsMoYK","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",6,123,32,"81485"
136,"spotify:track:5M0gziuzBmYit7vVhWqnVi","Chris Holsten","Bare når det regner","WM Norway",9,124,50,"80404"
137,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",121,125,81,"80295"
138,"spotify:track:3xuyh4bAIuN0oIWPMqoXog","Nicolay Ramm","BlimE! – Dynamitt","Chinpoko Records",12,122,42,"79802"
139,"spotify:track:3wmYjsL9HmD51XWP5A0mzK","Dutty Dior, Chirag","farger","SDKT Entertainment AS",135,135,2,"79337"
140,"spotify:track:5Ifbn4RrryLrFOaYtRDo37","Marcus & Martinus","When All The Lights Go Out","Universal Music AB",140,-1,1,"79235"
141,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,118,100,"79201"
142,"spotify:track:7cwLMNDg8c9D7q2ov1cpVJ","P-Tee, 1Flacko","Chiquita","P-Tee",66,156,24,"79051"
143,"spotify:track:5Cgz4E8CRPSy6IildNMasm","Chris Abolade","Et brev","WM Norway",143,-1,1,"78859"
144,"spotify:track:4rLjr3CSAAhu6ca91FMf1J","Cezinando","Verdens smarteste person","Universal Music AS",144,-1,1,"78105"
145,"spotify:track:4bt7eqP7mfWduRBKEpCAzM","Tate McRae","chaotic","RCA Records Label",17,137,10,"78080"
146,"spotify:track:7z5G2LOdV8okZn4yWg3q5g","A1 x J1, Tion Wayne","Night Away (Dance) (feat. Tion Wayne)","EMI",15,119,13,"77924"
147,"spotify:track:2vaxUyVWNoA2L272YHEy70","Zara Larsson","Lay All Your Love On Me - Spotify Singles","Epic/Record Company TEN",147,-1,1,"77801"
148,"spotify:track:7dDrR6vMK1JAwZZ5MIWgme","Dylan Conrique","Birthday Cake","KYN Entertainment",19,110,12,"77735"
149,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",3,140,183,"76992"
