rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
80,"spotify:track:1RCQAeceDgtbD7WVLWr05S","Haloo Helsinki!","Reiviluola","Ratas Music",2,86,38,"73915"
81,"spotify:track:4TXE6WcKKg7effmdohu0GW","Madboiali, Jami Faltin","Habibti (feat. Jami Faltin)","WM Finland",81,-1,1,"72446"
82,"spotify:track:60EXSCcZL24IZikBt4256W","KUUMAA","Oo vielä sekunnin mun","Universal Music Oy",20,85,25,"72100"
83,"spotify:track:19YstlPhgqRPZjwOiK0tOn","Ege Zulu","Fantasiaa","Ege Zulu x Victor Nordis 2021",65,87,42,"71230"
84,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",18,82,43,"68991"
85,"spotify:track:5YW76GVS51KRAbMkaIPYni","Lauri Tähkä","Nukkuvat aamut","WM Finland",2,81,17,"68391"
86,"spotify:track:1mw0RgNXIpYRyyCdBQbLgA","Harry Styles","Love Of My Life","Columbia",41,41,2,"68308"
87,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,84,47,"67738"
88,"spotify:track:14l8B86O8bFUpy2ujERYfX","A-Tyyppi","Ihanaa Leijonat, Ihanaa","Columbia",47,-1,2,"66975"
89,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",9,90,31,"66222"
90,"spotify:track:63hKnwYYmoR9CxKzdthRHG","Aste, EME","Mikä-Mikä-Maa (feat. EME)","Sony Music Entertainment Finland",19,93,25,"65335"
91,"spotify:track:0rzaRSujxA0bKyjJl6vHYq","Harry Styles","Satellite","Columbia",43,43,2,"65198"
92,"spotify:track:4bCFx1oB7Zee9UWt2cgNbJ","Chisu","Mun kulta","WM Finland",24,80,4,"65196"
93,"spotify:track:2SNZVqgDiiuOUe2qPOW1m1","Poju","Esson baariin","Z-Trading",31,135,246,"64869"
94,"spotify:track:5esJb63Nbi1LeG0v4NyKTt","Egotrippi","Matkustaja","Zen Garden",62,98,65,"64461"
95,"spotify:track:1rYP6R16sM0uSlxrqzR5pM","Gettomasa","Silmät","PME Records",2,117,158,"64313"
96,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",42,42,2,"63617"
97,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",1,92,49,"62598"
98,"spotify:track:4ycKgmGOtvuJZVPyvBpVVU","JVG","Ikuinen vappu","WM Finland",1,101,173,"61076"
99,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",15,94,42,"60808"
100,"spotify:track:3JEjxSwF7TQOIER3n9WfNZ","Spekti, Tasis","Macho Fantastico","Universal Music Oy",100,173,2,"60361"
101,"spotify:track:697bFWgzBRm6bmnYWd8GyD","Cornelia Jakobs","Hold Me Closer","WM Sweden",14,60,7,"60286"
102,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",39,106,72,"59969"
103,"spotify:track:1L3uBhszs0UbS5WikRyHp6","Erin","Päivii niit","WM Finland",38,68,3,"59751"
104,"spotify:track:4j6kId9QIqhoXvqHKgSKa0","Harry Styles","Grapejuice","Columbia",40,40,2,"59393"
105,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",24,91,37,"59388"
106,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",8,102,22,"59254"
107,"spotify:track:1r8ZCjfrQxoy2wVaBUbpwg","The Kid LAROI","Thousand Miles","Columbia",23,99,6,"58840"
108,"spotify:track:18Z5zHSRqff3Od3dkbj1xj","Gettomasa","Hyvä me","PME Records",2,138,20,"58828"
109,"spotify:track:1vbaVUGd4mAwJRYZZC5IPS","Tre Kronor, Nick Borgen","Den glider in","Sony Music Entertainment",49,-1,2,"58744"
110,"spotify:track:0KQRhak4Irr2CKxgQ9U6ay","Madeline The Person","MEAN!","Warner Records",49,89,4,"58496"
111,"spotify:track:1r8mABSC4rx9CMNIC8rCFi","Pate Mustajärvi","Ukkometso","POKO",111,183,62,"58384"
112,"spotify:track:3XREkzDHsWdBL5tybyCDBH","Chanel","SloMo","BMG Rights Management and Administration (Spain) S.L.U",32,65,3,"57966"
113,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,74,55,"57503"
114,"spotify:track:5DXKvETa1xppOmd4CDxs9S","Ed Sheeran","One Life","Atlantic Records UK",114,-1,1,"57475"
115,"spotify:track:2Z0NJ6fPy63ifOEPeQXVo4","Marilii","Nautin elämästä","Z-Trading",84,112,18,"57331"
116,"spotify:track:0sb8ClU3CLoNblxkpmOKzA","Ava Max","Maybe You’re The Problem","Atlantic Records",46,100,5,"56977"
117,"spotify:track:7DwcBgdzqhFJltEaV1XF81","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",42,78,3,"56724"
118,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",41,107,45,"56624"
119,"spotify:track:69w5X6uTrOaWM32IetSzvO","Harry Styles","Daydreaming","Columbia",45,45,2,"56612"
120,"spotify:track:2NehRqeFiEGV72lFfqJGUn","The Rasmus","Jezebel","Playground Music",6,64,20,"55333"
121,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,97,54,"55302"
122,"spotify:track:2iGj49vwEFN3LcbYUYnv8l","BALOBOIZ","EI ONGELMII","BALOBOIZ",122,-1,1,"55085"
123,"spotify:track:35TyJIMR3xRouUuo2sjS6v","Harry Styles","Cinema","Columbia",46,46,2,"54483"
124,"spotify:track:51QtcsJ5xAoJTHxe1gXAaJ","Mikael Gabriel, JVG","Nallekarkit","Universal Music Oy",2,88,11,"54307"
125,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",5,111,45,"54076"
126,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",5,108,34,"53865"
127,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,113,131,"53799"
128,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",9,109,37,"53623"
129,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",129,-1,1,"53417"
130,"spotify:track:2SPVXK9xjkF3iAmvWySvqL","Chebaleba, RicoWamos","Kesäfiilistelyy (feat. RicoWamos)","Chebaleba Productions",45,115,28,"53172"
131,"spotify:track:357JgDad80qVDg23D2GI63","AHTI, Aksel Kankaanranta","Matkustaja (feat. Aksel Kankaanranta)","WM Finland",11,128,37,"52822"
132,"spotify:track:2JjDXcC82gp21CV2WxP10k","Gettomasa","Muijii stadis","PME Records",2,148,175,"52665"
133,"spotify:track:2FeBslNBMdR9V58uv6hd2t","Kendrick Lamar","N95","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",28,77,3,"52331"
134,"spotify:track:4joU7liegHMVenKb407ted","Miri, Keko Salata","Voidaan vaikka erota (feat. Keko Salata)","WM Finland",65,114,5,"51838"
135,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",3,105,54,"51541"
136,"spotify:track:4OeDZhsYg6pA0QYlzeD9pQ","Teflon Brothers","Maradona (kesä ´86)","Johanna Kustannus Oy",71,127,38,"51463"
137,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",17,126,44,"51215"
138,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",46,130,85,"51038"
139,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",59,120,63,"50703"
140,"spotify:track:2NcQic8JxdjAlAHuNbOIRE","Harry Styles","Keep Driving","Columbia",53,53,2,"49862"
141,"spotify:track:774tMmxHPUdEOVJgr9rXGU","Annika Eklund","Shanghain valot","WEA",85,136,10,"49722"
142,"spotify:track:5t7rDlqL7Ji3BrpOJFKBCr","Teflon Brothers, Sahamies","Pämppää","Johanna Kustannus Oy",66,123,44,"49702"
143,"spotify:track:6qj02zSeEJGWZ4c0dn5QzJ","Harry Styles","Boyfriends","Columbia",49,49,2,"49690"
144,"spotify:track:2DfVvs2EZd82PvqOfdpJB4","YOUNGHEARTED","Sun numero","WM Finland",4,155,19,"49675"
145,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",4,133,55,"49122"
146,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,119,29,"49005"
147,"spotify:track:0xU0O3fzfb1HCnd6nsVxQL","Gasellit","Imus","Universal Music Oy",62,165,152,"48932"
148,"spotify:track:7wtsZ7TZIRfB69YIlwZros","Kirka Rapitzin, Sarkastinen","Kimmon Hondan Takapenkillä","UniverSalonen Studios",148,172,2,"48873"
149,"spotify:track:50Cf2eYv8zT3v2HAkwhIiL","Subwoolfer","Give That Wolf A Banana","Universal Music AS",24,61,4,"48695"
150,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",3,-1,33,"47977"
151,"spotify:track:2DnfYBSG1cEcEYieldgp2X","BEHM","Frida","WM Finland",1,134,99,"47604"
152,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",75,124,44,"47147"
153,"spotify:track:4ttjtLeCx3rwltZR3w7gWV","JVG","Tarkenee","WM Finland",54,143,117,"47133"
154,"spotify:track:2SVPmGSTrkgvGdLoQbw9xI","Costi","Hole In One","PME Records",31,118,7,"47090"
155,"spotify:track:0Mb8dqzDRJLMZl5Xb0njyg","Portion Boys","Karjala takas","Sony Music Entertainment Finland",3,188,114,"46958"
156,"spotify:track:4rQuuWoR8HNJMQNoxd6ZKn","Etta","Ämmä","WM Finland",18,137,46,"46722"
157,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",73,132,13,"46192"
158,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",16,145,16,"46063"
159,"spotify:track:5iImxkPlUY54oq6SAchB9L","Portion Boys","Kaasu pohjaan - Musiikkia elokuvasta MC Helper beKINGs","Sony Music Entertainment Finland",22,125,6,"46009"
160,"spotify:track:3dp8H2alKT2fTrSBKhQoTW","VIIVI","Hyväuskoinen","Universal Music Oy",2,154,30,"45976"
