rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
129,"spotify:track:2vHzOWRKYPLu8umRPIFuOq","KALUSH","Stefania (Kalush Orchestra)","Columbia Local",37,67,3,"203187"
130,"spotify:track:294r1XW4SvpgjwYonUE7WT","Sevn Alias, Lijpe","Iedereen Laag","1OAK Entertainment",50,106,4,"202992"
131,"spotify:track:5Epo9KIQxMprDVCaPzfnys","Yade Lauren","In De Nacht","Yade Lauren",1,140,32,"202699"
132,"spotify:track:6Dcz7Zg0I9Zu88QCQfQmmO","Bastille","Shut Off The Lights","Virgin Records Ltd",54,92,16,"200673"
133,"spotify:track:2FeBslNBMdR9V58uv6hd2t","Kendrick Lamar","N95","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",27,76,3,"198901"
134,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",21,124,37,"198611"
135,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,134,131,"196708"
136,"spotify:track:5XeLUlGQqIcgOlUfEPJWRy","Kraantje Pappie","Lang Leve The Life","Noah's Ark BV",78,149,5,"195631"
137,"spotify:track:3nhGk6VnrDHy67pXvMhdPa","Sam Ryder","SPACE MAN","Parlophone UK",80,142,3,"195232"
138,"spotify:track:1c2hJSwcCfoPEw1su83Sw0","Lady Gaga","Hold My Hand","Interscope Records",138,188,2,"194691"
139,"spotify:track:7K26jwuBYEodBYQCg4OymD","Jan Biggel","Ons Moeder Zeej Nog","Berk Music",19,121,21,"194610"
140,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",106,137,119,"194130"
141,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",13,136,38,"193559"
142,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",5,135,29,"192044"
143,"spotify:track:6qoh8fAoY7eVMIIKPKNSWX","Suzan & Freek, Snelle","De Overkant","Sony Music Entertainment",6,130,93,"191903"
144,"spotify:track:3hzxm5yFiOKeZ5f24Q9hsq","Snelle","In M'n Bloed","ROQ 'N Rolla Music",18,144,25,"191661"
145,"spotify:track:4btFHqumCO31GksfuBLLv3","Ed Sheeran","Overpass Graffiti","Atlantic Records UK",29,133,31,"191135"
146,"spotify:track:0J9HsLKUkTw6D9rjAJvDZT","Josylvio","Fever","Hella Cash",36,112,4,"191106"
147,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",5,125,101,"190155"
148,"spotify:track:6Z165JvPnS8PYvGW8oLGLc","Lauren Spencer-Smith","Flowers","Three Name Productions, Inc./ Island Records & Republic Records",65,105,7,"189373"
149,"spotify:track:1CsuHmKOfCYxPoO4xjlAWV","Stromae","L’enfer","Universal Music Division Polydor",7,127,21,"188426"
150,"spotify:track:6nGeLlakfzlBcFdZXteDq7","Indila","Love Story","Universal Music Division Capitol Music France",145,145,2,"187881"
151,"spotify:track:3yraHvsUkmnJjGhOrx1CSg","Thomas Acda, Paul de Munnik, Maan, Typhoon","Als Ik Je Weer Zie","CTM / Tribe Music",5,129,68,"186852"
152,"spotify:track:7vTgyBAN8TSQu7Jc6ACyw2","Armin van Buuren, Billen Ted, JC Stewart","Come Around Again","Armada Music",152,159,5,"186762"
153,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,154,55,"186552"
154,"spotify:track:4YEsNhGhXXtefznetrzhMb","Chef'Special","Afraid Of The Dark","Kaiser Records",9,155,62,"186320"
155,"spotify:track:0pnG6sIThf9kp9ebTqn44L","Sorana, David Guetta","redruM","Atlantic Records",68,96,9,"185281"
156,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",7,139,45,"184518"
157,"spotify:track:3I10tZ5MgEMo4WryCNJkZQ","Shouse","Won't Forget You - Edit","Hell Beach",142,143,4,"184325"
158,"spotify:track:295hepw2obbNmOfPOu56td","Broederliefde","Jungle","Top Notch Music BV",25,157,98,"183212"
159,"spotify:track:6VIYEyjNW71NnIGEduf8D8","Tom Grennan","Remind Me","Insanity Records",127,151,6,"181691"
160,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",18,153,86,"181082"
161,"spotify:track:7DwcBgdzqhFJltEaV1XF81","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",84,126,3,"179622"
162,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",4,148,50,"178595"
163,"spotify:track:3h7NZT1CATbn4GqUs51vwf","Miss Montreal, Beste Zangers","Door De Wind","Cornelis Music",6,150,87,"175395"
164,"spotify:track:6Ea3MiiiNXFmGHuRjTsga5","Jack, MRD","Probleemkind","Avalon Music",115,115,2,"173661"
165,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",165,-1,1,"173634"
166,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",166,-1,1,"172630"
167,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",3,156,69,"172559"
168,"spotify:track:0KQRhak4Irr2CKxgQ9U6ay","Madeline The Person","MEAN!","Warner Records",100,132,4,"172454"
169,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",112,170,22,"171667"
170,"spotify:track:2wCZt5PKfSE81iXdRlRhaU","Sigourney K, Sevn Alias","Vreemde Voor Mij","LASER [BNL]",4,158,35,"171427"
171,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",134,165,25,"170273"
172,"spotify:track:6aYVLuOO66f5LGDR9rjnOe","Mensa, Saaff","Hoe Niet?","OWNIT",28,182,23,"170272"
173,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",6,174,191,"169562"
174,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",10,186,171,"169194"
175,"spotify:track:4ewmHD3aRBmLyTsbGreNLw","Tate McRae","what would you do?","RCA Records Label",167,-1,2,"168608"
176,"spotify:track:7dAQjseLfufDn7ULoul66L","Remy, Mas","Donderdag","Remy",176,-1,1,"168586"
177,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",21,146,26,"167944"
178,"spotify:track:2KqRs4eFBBo4xkZWbZhGPc","Suzan & Freek","Dromen In Kleur","Sony Music Entertainment",20,163,33,"167508"
179,"spotify:track:7GWU6dQFjYF5YpsAUwZfGq","Racoon","Oceaan","[PIAS] Recordings Holland",82,185,214,"167273"
180,"spotify:track:6EbVuwU7EnKeF2hdpViXCH","Sleepy Hallow, 347aidan","Die Young (feat. 347aidan)","Winners Circle/RCA Records",180,-1,1,"166956"
181,"spotify:track:2LxdNADWier3MKTei8FbOY","Oliver Heldens, Nile Rodgers, House Gospel Choir","I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir)","Kangarooli Tracks/RCA Records",181,-1,1,"166671"
