rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
191,"spotify:track:4pAl7FkDMNBsjykPXo91B3","Rihanna","Needed Me","Roc Nation / Rihanna",176,-1,9,"26898"
192,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",42,181,26,"26713"
193,"spotify:track:3DFw8WqtxcGtUP8X1o4Yti","MashBeatz, Thato Saul, Maglera Doe Boy","NEVER RIDE","OuttaThisWorld",93,180,4,"26692"
194,"spotify:track:3fvyqhNTjtobvYV8VYr5w0","Riaan Benadé","Spontaan","WM South Africa",95,-1,73,"26565"
195,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",31,177,36,"26564"
196,"spotify:track:6NZOc8kO0Fxo0fLPvIdLnW","Kendrick Lamar, Beth Gibbons","Mother I Sober (feat. Beth Gibbons of Portishead)","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",17,77,3,"26557"
197,"spotify:track:1ei3hzQmrgealgRKFxIcWn","Benson Boone","In The Stars","Warner Records",87,151,5,"26427"
198,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",10,-1,177,"26421"
199,"spotify:track:4cktbXiXOapiLBMprHFErI","Maroon 5","Memories","Interscope Records*",2,183,140,"26384"
200,"spotify:track:35TyJIMR3xRouUuo2sjS6v","Harry Styles","Cinema","Columbia",54,54,2,"26325"
