rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
107,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",1,117,100,"505187"
108,"spotify:track:3DKCTIiJ97bS9TGiqcABjo","Dave, AJ Tracey","Thiago Silva","Tropics Records",10,103,88,"502011"
109,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","Hollywood Records",73,183,134,"496490"
110,"spotify:track:7au23Qf6zRs72N3RztqUQe","D-Block Europe, AJ Tracey","Make You Smile","D-Block Europe",16,106,28,"496468"
111,"spotify:track:2RlgNHKcydI9sayD2Df2xp","Electric Light Orchestra","Mr. Blue Sky","Epic/Legacy",101,-1,102,"494895"
112,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",44,93,19,"492605"
113,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",113,-1,29,"492475"
114,"spotify:track:2WObGIQXhjveq6yuXvf6VQ","Vibe Chemistry, Songer, Mr Traumatik, Devilman, OneDa","Balling (feat. Songer, Mr Traumatik, Devilman & OneDa) - Edit","DnB Allstars Records",51,100,10,"489138"
115,"spotify:track:0UvCh63URrLFcPkKt99hHd","Oasis","Don't Look Back In Anger - Remastered","Big Brother Recordings Ltd",44,118,229,"488373"
116,"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Kings of Leon","Sex on Fire","RCA/Legacy",81,116,64,"486677"
117,"spotify:track:4oxGI8yyghLuMV7ybRG3kg","Central Cee","Obsessed With You","Central Cee",5,120,38,"485071"
118,"spotify:track:3Fzlg5r1IjhLk2qRw667od","Toploader","Dancing in the Moonlight","Sony Soho Square",87,131,165,"482568"
119,"spotify:track:01IQ4aQgOf0Kkq3a273hmO","Dave, Fredo","Funky Friday","Neighbourhood",1,109,96,"481308"
120,"spotify:track:3qIxnOusGoTpHvNVMLHscw","SL","Tropical","Independent",54,115,26,"480449"
121,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",90,105,22,"476273"
122,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,111,73,"472449"
123,"spotify:track:3gbBpTdY8lnQwqxNCcf795","Bastille","Pompeii","Virgin Records Ltd",90,126,115,"470377"
124,"spotify:track:4XvcHTUfIlWfyJTRG0aqlo","Sleepy Hallow","2055","Winners Circle/RCA Records",21,133,46,"466877"
125,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",6,114,54,"466115"
126,"spotify:track:6feiJqgHqeSvkGUzf11AYs","Becky Hill, David Guetta","Remember (and David Guetta)","Polydor Records",6,121,50,"463692"
127,"spotify:track:7BHPGtpuuWWsvE7cCaMuEU","The Kooks","Naive","Virgin Records",68,123,231,"460693"
128,"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","WALK THE MOON","Shut Up and Dance","RCA Records Label",128,151,68,"459455"
129,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",73,83,3,"456112"
130,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",29,90,48,"453470"
131,"spotify:track:6LW3Z1GqbL78TIjfDyg4zp","Wilkinson, Becky Hill","Afterglow","EMI",38,137,61,"451961"
132,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,127,179,"451235"
133,"spotify:track:254bXAqt3zP6P50BdQvEsq","Fleetwood Mac","Everywhere - 2017 Remaster","Rhino/Warner Records",86,184,178,"448246"
134,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,150,87,"444524"
135,"spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP","Galantis, David Guetta, Little Mix","Heartbreak Anthem (with David Guetta & Little Mix)","Big Beat Records",7,113,54,"442489"
136,"spotify:track:4HiC3ulkTgbEcYYsSuR6PO","Kenny Loggins","Danger Zone - From ""Top Gun"" Original Soundtrack","Columbia",136,-1,1,"441585"
137,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",85,152,72,"438168"
138,"spotify:track:6pTg4H8juKV9iSzrcVUbM3","Dizzee Rascal, Calvin Harris, Chrome","Dance Wiv Me - Radio Edit","Universal-Island Records Ltd.",103,166,11,"436641"
139,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",84,138,96,"436628"
140,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",74,162,134,"436054"
141,"spotify:track:0P88fVbvRQGgRQN1GulQNy","Liilz, ZieZie","Glad U Came (feat. ZieZie)","Robots & Humans",13,136,13,"434914"
142,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,192,219,"433008"
143,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",8,96,86,"431762"
144,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",109,-1,32,"429951"
145,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",135,149,55,"429668"
146,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",133,187,150,"428974"
147,"spotify:track:4nmD4awtUUCC4AGETpUiuP","Latto, Mariah Carey, DJ Khaled","Big Energy (feat. DJ Khaled) - Remix","Streamcut/RCA Records",147,147,4,"428096"
148,"spotify:track:3yMC1KsTwh0ceXdIe4QQAQ","Lauren Spencer-Smith","Fingers Crossed","Three Name Productions, Inc./ Island Records & Republic Records",1,122,22,"427378"
149,"spotify:track:4ofwffwvvnbSkrMSCKQDaC","George Ezra","Shotgun","Columbia",1,196,166,"426419"
150,"spotify:track:1HvTxgCj0mTzQlEo0zLvFb","Lil Tjay","In My Head","Columbia",17,139,9,"424725"
151,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",8,156,38,"424365"
152,"spotify:track:4Li2WHPkuyCdtmokzW2007","JAY-Z, Kanye West","Ni**as In Paris","Roc Nation/RocAFella/IDJ",118,135,33,"423421"
153,"spotify:track:5xoUgPXbMNUmoHU0Enwtwq","The Kooks","She Moves In Her Own Way","Virgin Records",107,148,147,"422923"
154,"spotify:track:6kYGOFNUMxpab09L5Ukoke","Kendrick Lamar","Rich Spirit","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",15,67,3,"421990"
155,"spotify:track:7zx1i0jGcFwMBurajgKlO7","Jonasu","Black Magic","3Beat",4,153,49,"420920"
156,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,142,83,"420807"
